issue_id,signal,canonical_card_id,canonical_card_version_id,note_guid,title,deck_path,current_tags,reviewer_decision,replacement_tags,reviewer_rationale
"deck_pediatrics_missing_matching_specialty:317:dbe999e8-9955-4116-bb76-9af0395b13b5","deck_pediatrics_missing_matching_specialty","dbe999e8-9955-4116-bb76-9af0395b13b5","782d99a9-3434-4b49-a7de-5d9e157987fd","zQv-&v];fJ","What is crankshaft phenomenon ? {{c1::Progressive rotational and angular deformity after segmental posterior spinal fus…","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.04 Spine::Scoliosis","SnapOrtho::Diagnosis::Angular_Deformity | SnapOrtho::Specialty::Spine","","",""
"deck_pediatrics_missing_matching_specialty:318:113345fa-088e-4267-b652-ccb484befaf6","deck_pediatrics_missing_matching_specialty","113345fa-088e-4267-b652-ccb484befaf6","15eb39f4-0ba8-42d2-891d-13934e91d86c","y2Beh]AOkq","Which type of Salter Harris fracture has the highest incidence of growth arrest ? {{c1::SH IV}}","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.02 The Basics::Physis","SnapOrtho::Anatomy::Forearm | SnapOrtho::Anatomy::Forearm::Osteology | SnapOrtho::Anatomy::Forearm::Osteology::Distal_Ulna | SnapOrtho::Anatomy::Forearm::Osteology::Ulna | SnapOrtho::Anatomy::Leg_Knee | SnapOrtho::Anatomy::Leg_Knee::Osteology | SnapOrtho::Anatomy::Leg_Knee::Osteology::Distal_Femur | SnapOrtho::Anatomy::Thigh_Hip | SnapOrtho::Anatomy::Thigh_Hip::Osteology | SnapOrtho::Anatomy::Thigh_Hip::Osteology::Femur | SnapOrtho::Diagnosis::Growth_Arrest | SnapOrtho::Specialty::Trauma","","",""
"deck_pediatrics_missing_matching_specialty:319:6d8c52b3-031d-410a-bf7f-c90196f6f535","deck_pediatrics_missing_matching_specialty","6d8c52b3-031d-410a-bf7f-c90196f6f535","8b89d37c-0e7a-4f76-a642-1c0c6da504e6","JZG}><9z_1","What is the classification for tibial spine fractures ? {{c1::Meyers and McKeever Classification}}","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.05 Lower Extremity::Tibia","SnapOrtho::Specialty::Trauma","","",""
"deck_pediatrics_missing_matching_specialty:320:665956d9-421f-4119-bc2a-7db1cab2ef8e","deck_pediatrics_missing_matching_specialty","665956d9-421f-4119-bc2a-7db1cab2ef8e","c28509ec-a694-4eee-8f30-c0872f63f0fd","h3:?F$L6;u","What are three (3) orthopaedic manifestations of spinal muscular atrophy ? {{c1::Hip dislocation/subluxation Scoliosis…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Syndromes::Neuromuscular::Spinal Muscular Atrophy","SnapOrtho::Specialty::Spine | SnapOrtho::Specialty::Trauma","","",""
"deck_pediatrics_missing_matching_specialty:321:de3248b6-1f72-4c03-bb5e-526f17f55e0c","deck_pediatrics_missing_matching_specialty","de3248b6-1f72-4c03-bb5e-526f17f55e0c","15f34843-f75d-4552-b7e0-3524293043cc","nzgor=3h~n","What complications (2) can occur following ORIF of a radial neck fracture with extensive dissection ? {{c1:: Radioulnar…","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.03 Upper Extremity::Elbow","SnapOrtho::Diagnosis::Avascular_Necrosis | SnapOrtho::Specialty::Trauma","","",""
"deck_pediatrics_missing_matching_specialty:322:d32a1f62-33ad-4d3d-be58-f802ec3924df","deck_pediatrics_missing_matching_specialty","d32a1f62-33ad-4d3d-be58-f802ec3924df","471e66e7-d0a4-44db-8a04-41c40b973327","H;g&==>kd6","Finger syndactyly most commonly occurs between which two digits ? {{c1::Middle and ring fingers}}","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.03 Upper Extremity::Hand","SnapOrtho::Specialty::Hand_Upper_Extremity","","",""
"deck_pediatrics_missing_matching_specialty:323:6830564e-2d69-4518-864e-94f1f485d26e","deck_pediatrics_missing_matching_specialty","6830564e-2d69-4518-864e-94f1f485d26e","c9c1059b-b753-45b5-8492-ea0c379eaaf0","m#j3b:L{>3","What are the tolerances for both bone forearm fractures ? <9 years old - Angulation: <{{c4::15}}° - Rotation: <{{c3::45…","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.03 Upper Extremity::Forearm & Wrist","SnapOrtho::Specialty::Trauma","","",""
"deck_pediatrics_missing_matching_specialty:324:66fc62ce-6d69-4080-9945-7d1a2444e746","deck_pediatrics_missing_matching_specialty","66fc62ce-6d69-4080-9945-7d1a2444e746","e9022204-add0-4598-aa24-3a4d82464209","Ow24|P75@.","Typical scoliotic curve pattern is thoracic {{c1::right::left/right}}.","Marty McFlyin's Ortho Deck::3) OrthoBullets::Spine::Pediatric Spine::Pediatric Deformity::Adolescent Idiopathic Scoliosis","SnapOrtho::Specialty::Spine","","",""
"deck_pediatrics_missing_matching_specialty:325:8af12031-a5c1-4765-8a41-e0e9cbe297f4","deck_pediatrics_missing_matching_specialty","8af12031-a5c1-4765-8a41-e0e9cbe297f4","e38d67b4-09ca-478d-b855-09fb210399b0","JpMuzYVua|","What radiographic sign might you see with a subtle Type I supracondylar humerus fracture ? {{c1::Posterior fat pad sign…","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.03 Upper Extremity::Supracondylar Humerus","SnapOrtho::Diagnosis::Supracondylar_Humerus_Fracture | SnapOrtho::Specialty::Shoulder_Elbow | SnapOrtho::Specialty::Trauma","","",""
"deck_pediatrics_missing_matching_specialty:326:28390429-61f0-4777-a4eb-854492f51e7d","deck_pediatrics_missing_matching_specialty","28390429-61f0-4777-a4eb-854492f51e7d","821454a6-3179-4f08-bbfb-2c435e650f6b","QsBoJW;:$","Early onset scoliosis occurs before what age ? {{c1::10 years old}}","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.04 Spine::Scoliosis","SnapOrtho::Specialty::Spine","","",""
"deck_pediatrics_missing_matching_specialty:327:0f169704-df23-4f25-a88f-f319001dfa68","deck_pediatrics_missing_matching_specialty","0f169704-df23-4f25-a88f-f319001dfa68","3555773f-5856-4c69-849e-c3f8ceb2b3e7","xOgUqIKK+)","What deformity most commonly occurs following malunion of supracondylar humerus fracture ? {{c1::Cubitus Varus}}","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.03 Upper Extremity::Supracondylar Humerus","SnapOrtho::Diagnosis::Cubitus_Varus | SnapOrtho::Diagnosis::Supracondylar_Humerus_Fracture | SnapOrtho::Specialty::Shoulder_Elbow | SnapOrtho::Specialty::Trauma","","",""
"deck_pediatrics_missing_matching_specialty:328:429e62c4-f041-40a6-8b00-69eee8b3a9dc","deck_pediatrics_missing_matching_specialty","429e62c4-f041-40a6-8b00-69eee8b3a9dc","5e8444a0-f751-4c40-b7a9-6abaa83a851a","u[Ymh@kyga","Three (3) most common bones associated with non-accidental trauma: {{c1::Humerus > tibia > femur}}","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Trauma::Abuse & Trauma Evaluation::Pediatric Abuse","SnapOrtho::Anatomy::Leg_Knee | SnapOrtho::Anatomy::Leg_Knee::Osteology | SnapOrtho::Anatomy::Leg_Knee::Osteology::Tibia | SnapOrtho::Anatomy::Thigh_Hip | SnapOrtho::Anatomy::Thigh_Hip::Osteology | SnapOrtho::Anatomy::Thigh_Hip::Osteology::Femur | SnapOrtho::Specialty::Shoulder_Elbow","","",""
"deck_pediatrics_missing_matching_specialty:329:9b2f3e5a-2a73-4336-8c1e-2df70b798329","deck_pediatrics_missing_matching_specialty","9b2f3e5a-2a73-4336-8c1e-2df70b798329","44898b85-bfd8-4d94-a503-3f98feb8fee7","HNX?G96mW.","What is the most common neurologic injury seen with flexion type supracondylar humerus fractures ? {{c1::Ulnar nerve pa…","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.03 Upper Extremity::Supracondylar Humerus","SnapOrtho::Anatomy::Elbow | SnapOrtho::Anatomy::Elbow::Nerves | SnapOrtho::Anatomy::Elbow::Nerves::Ulnar_Nerve | SnapOrtho::Diagnosis::Neurologic_Injury | SnapOrtho::Specialty::Shoulder_Elbow | SnapOrtho::Specialty::Trauma","","",""
"deck_pediatrics_missing_matching_specialty:330:dbd6215b-3baa-48a2-bfc6-34c5a9b7396f","deck_pediatrics_missing_matching_specialty","dbd6215b-3baa-48a2-bfc6-34c5a9b7396f","e0f325a5-3869-4054-94ef-995ad6994ae3","tq#o(F=+0,","What is the goal of bracing as a treatment modality for scoliosis ? {{c1::To stop curve progression in skeletally immat…","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.04 Spine::Scoliosis","SnapOrtho::Specialty::Spine","","",""
"deck_pediatrics_missing_matching_specialty:331:f7ee17f2-24fb-4dd9-9d1e-a817e64e8b75","deck_pediatrics_missing_matching_specialty","f7ee17f2-24fb-4dd9-9d1e-a817e64e8b75","cd49ffd0-b3a4-4424-98e7-d65b78998c6d","yL<7`h{k~(","For distraction osteogenesis for leg length discrepancy (LLD) , what is the recommended distraction amount per day : {{…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Conditions::Leg Conditions::Leg Length Discrepancy (LLD)","SnapOrtho::Diagnosis::Leg_Length_Discrepancy","","",""
"deck_pediatrics_missing_matching_specialty:332:4b152e8e-82e3-4c57-a0d4-ca629a698fff","deck_pediatrics_missing_matching_specialty","4b152e8e-82e3-4c57-a0d4-ca629a698fff","42acb3ab-2ae4-46fd-af91-cd48757c6273","p2hq.)IG`x","What is a greenstick fracture ? {{c1::Incomplete fracture with an intact cortex}}","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.03 Upper Extremity::Forearm & Wrist","SnapOrtho::Specialty::Trauma","","",""
"deck_pediatrics_missing_matching_specialty:333:5af29cb5-ea25-4026-8418-8809049c8ce5","deck_pediatrics_missing_matching_specialty","5af29cb5-ea25-4026-8418-8809049c8ce5","0ba9d4bc-7fa0-49ac-9460-d6a0790eab3f","L(/x:f:+Aa","The {{c1::CEA of Wiberg}} is formed by the Perkin's line and a line from the center of the femoral head to the lateral…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Trauma::Hip & Pelvis Conditions::Developmental Dysplasia of the Hip (DDH)","SnapOrtho::Anatomy::Pelvis | SnapOrtho::Anatomy::Pelvis::Osteology | SnapOrtho::Anatomy::Pelvis::Osteology::Acetabulum | SnapOrtho::Anatomy::Thigh_Hip | SnapOrtho::Anatomy::Thigh_Hip::Osteology | SnapOrtho::Anatomy::Thigh_Hip::Osteology::Femoral_Head","","",""
"deck_pediatrics_missing_matching_specialty:334:147a5ef3-e6ed-4a0f-8f7c-412beb02daa3","deck_pediatrics_missing_matching_specialty","147a5ef3-e6ed-4a0f-8f7c-412beb02daa3","888dc5d1-9884-401f-8a5f-00f9b6744fc3","F&,LTROlZA","Which lysosomal storage disease is described below? {{c1::Gaucher Disease}} Autosomal recessive Deficiency in beta-gluc…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Syndromes::Other::Gaucher Disease","SnapOrtho::Anatomy::Leg_Knee | SnapOrtho::Anatomy::Leg_Knee::Osteology | SnapOrtho::Anatomy::Leg_Knee::Osteology::Distal_Femur | SnapOrtho::Anatomy::Leg_Knee::Osteology::Tibia | SnapOrtho::Anatomy::Shoulder_Girdle | SnapOrtho::Anatomy::Shoulder_Girdle::Osteology | SnapOrtho::Anatomy::Shoulder_Girdle::Osteology::Proximal_Humerus | SnapOrtho::Anatomy::Thigh_Hip | SnapOrtho::Anatomy::Thigh_Hip::Osteology | SnapOrtho::Anatomy::Thigh_Hip::Osteology::Femur | SnapOrtho::Specialty::Shoulder_Elbow","","",""
"deck_pediatrics_missing_matching_specialty:335:d6c20605-a420-4beb-9f12-3c005673589b","deck_pediatrics_missing_matching_specialty","d6c20605-a420-4beb-9f12-3c005673589b","447dea80-f43a-4a45-8fef-66d92431f9f8","gI{SSTRi(+","Name the treatment option(s) for femoral shaft fracture based on age/fracture pattern : 3 year old patient Stable fract…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Trauma::Pelvis & Femur Trauma::Femoral Shaft Fractures","SnapOrtho::Diagnosis::Femoral_Shaft_Fracture | SnapOrtho::Specialty::Trauma","","",""
"deck_pediatrics_missing_matching_specialty:336:be50f729-53b7-4eb3-80bd-78e23c6a2d74","deck_pediatrics_missing_matching_specialty","be50f729-53b7-4eb3-80bd-78e23c6a2d74","af76bbf5-0fad-4bbc-b226-03af9fd530be","rb^<i|@QW`","Which epiphyseal centers are present at birth ? {{c1:: Distal Femur Proximal Tibia Calcaneus Proximal Humerus Talus Cub…","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.01 General Anatomy","SnapOrtho::Anatomy::Foot_Ankle | SnapOrtho::Anatomy::Foot_Ankle::Osteology | SnapOrtho::Anatomy::Foot_Ankle::Osteology::Calcaneus | SnapOrtho::Anatomy::Foot_Ankle::Osteology::Talus | SnapOrtho::Anatomy::Leg_Knee | SnapOrtho::Anatomy::Leg_Knee::Osteology | SnapOrtho::Anatomy::Leg_Knee::Osteology::Distal_Femur | SnapOrtho::Anatomy::Leg_Knee::Osteology::Tibia | SnapOrtho::Anatomy::Shoulder_Girdle | SnapOrtho::Anatomy::Shoulder_Girdle::Osteology | SnapOrtho::Anatomy::Shoulder_Girdle::Osteology::Proximal_Humerus | SnapOrtho::Anatomy::Thigh_Hip | SnapOrtho::Anatomy::Thigh_Hip::Osteology | SnapOrtho::Anatomy::Thigh_Hip::Osteology::Femur | SnapOrtho::Specialty::Foot_Ankle","","",""
"deck_pediatrics_missing_matching_specialty:337:3c35af5d-fe52-46a6-a070-fcf8fab50ed0","deck_pediatrics_missing_matching_specialty","3c35af5d-fe52-46a6-a070-fcf8fab50ed0","def5c4fd-72b5-4acb-8b35-2e71fe92de2c","q$o4(R/8WT","What deformity may be seen in the distal femur in patients with Blount's ? {{c1::Compensatory valgus}}","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.05 Lower Extremity::Blount's Disease","SnapOrtho::Anatomy::Leg_Knee | SnapOrtho::Anatomy::Leg_Knee::Osteology | SnapOrtho::Anatomy::Leg_Knee::Osteology::Distal_Femur | SnapOrtho::Anatomy::Thigh_Hip | SnapOrtho::Anatomy::Thigh_Hip::Osteology | SnapOrtho::Anatomy::Thigh_Hip::Osteology::Femur","","",""
"deck_pediatrics_missing_matching_specialty:338:3db2717b-89e5-4f61-a28a-7a01735497f1","deck_pediatrics_missing_matching_specialty","3db2717b-89e5-4f61-a28a-7a01735497f1","905766ea-7bed-4b1d-989c-ec57107faa3e","u<aLJS-D;X","Name the treatment option(s) for femoral shaft fracture based on age/fracture pattern : 13 year old patient Weight >49…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Trauma::Pelvis & Femur Trauma::Femoral Shaft Fractures","SnapOrtho::Diagnosis::Femoral_Shaft_Fracture | SnapOrtho::Specialty::Trauma | SnapOrtho::Treatment::Intramedullary_Nail_Fixation","","",""
"deck_pediatrics_missing_matching_specialty:339:ab25524c-09c8-45d7-80ac-88e633500a3b","deck_pediatrics_missing_matching_specialty","ab25524c-09c8-45d7-80ac-88e633500a3b","2c9d4adf-ccb0-4183-9a7a-784068d4c584","z#y>+VMp<<","What are four (4) orthopaedic manifestations of Duchenne Muscular Dystrophy ? {{c1::Calf pseudohypertrophy Scoliosis Eq…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Syndromes::Muscular Dystrophies::Duchenne Muscular Dystrophy","SnapOrtho::Specialty::Foot_Ankle | SnapOrtho::Specialty::Spine","","",""
"deck_pediatrics_missing_matching_specialty:340:44d7d0cf-b3f2-444b-afb3-1c0125190b24","deck_pediatrics_missing_matching_specialty","44d7d0cf-b3f2-444b-afb3-1c0125190b24","cc388b37-25d8-4cd9-bb23-e1bda055b460","mtlN+_*n<+","Pathophysiology of Blount's Disease : Excessive mechanical medial overload produces an {{c1::osteochondrosis}} of the m…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Conditions::Varus & Valgus Deformities::Infantile Blount's Disease (tibia vara)","SnapOrtho::Anatomy::Basic_Science | SnapOrtho::Anatomy::Basic_Science::Osteology | SnapOrtho::Anatomy::Basic_Science::Osteology::Physis | SnapOrtho::Anatomy::Leg_Knee | SnapOrtho::Anatomy::Leg_Knee::Osteology | SnapOrtho::Anatomy::Leg_Knee::Osteology::Tibia","","",""
"deck_pediatrics_missing_matching_specialty:341:05e62ecc-f38a-4b11-baaf-5e1f183fa90c","deck_pediatrics_missing_matching_specialty","05e62ecc-f38a-4b11-baaf-5e1f183fa90c","70b36674-5a98-450a-874d-119e0838927c","qFTuJq[f]=","What are the seven (7) orthopedic conditions associated with Down Syndrome ? {{c1::Generalized ligament laxity C1-C2 in…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Syndromes::Chromosomal::Down Syndrome","SnapOrtho::Specialty::Spine | SnapOrtho::Specialty::Trauma","","",""
"deck_pediatrics_missing_matching_specialty:342:353d0d23-9203-4d96-865e-9c5ce8784ec5","deck_pediatrics_missing_matching_specialty","353d0d23-9203-4d96-865e-9c5ce8784ec5","5b6620e4-f28a-42fe-8514-7c5a3752bbf7","qwk:bljpb*","What artery is thought to be responsible for compartment syndrome following tibial tubercle fractures ? {{c1::Recurrent…","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.05 Lower Extremity::Tibia","SnapOrtho::Diagnosis::Compartment_Syndrome | SnapOrtho::Specialty::Trauma","","",""
"deck_pediatrics_missing_matching_specialty:343:cdb70f4b-7bfd-4f60-9491-b7f96c1810cd","deck_pediatrics_missing_matching_specialty","cdb70f4b-7bfd-4f60-9491-b7f96c1810cd","35aad6ca-de3f-4935-bb0b-9bd4375ea7a1","BawK8CR?<b","What is the order of clubfoot deformity correction with the ponseti method ? {{c1:: CAVE 1) Cavus 2) Adductus 3) Varus…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Foot::Cavus Deformities::Clubfoot (congenital talipes equinovarus)","SnapOrtho::Diagnosis::Angular_Deformity","","",""
"deck_pediatrics_missing_matching_specialty:344:b2c8e9d7-0caf-43b5-a7ee-ae74c12a3edd","deck_pediatrics_missing_matching_specialty","b2c8e9d7-0caf-43b5-a7ee-ae74c12a3edd","6a40ebd3-fb70-4f9e-8872-724601d9464b","C}%iUgO^bo","Overall, what is the most common type of Salter Harris fracture ? {{c1::SH II}}","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.02 The Basics::Physis","SnapOrtho::Specialty::Trauma","","",""
"deck_pediatrics_missing_matching_specialty:345:d78fb997-e388-4744-a62b-cddf139f281a","deck_pediatrics_missing_matching_specialty","d78fb997-e388-4744-a62b-cddf139f281a","2fcbb10e-f3e9-4f90-9b44-0919ff09ba5a","BC^W.@%EWw","What is the most sensitive imaging modality to diagnose spondylolysis when AP and lateral radiographs are normal? {{c1:…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Spine::Pediatric Spine::Spondylolysis & Adolescent Back Pain::Pediatric Spondylolysis & Spondylolisthesis","SnapOrtho::Specialty::Spine | SnapOrtho::Treatment::Imaging_Foundations","","",""
"deck_pediatrics_missing_matching_specialty:346:cc95771e-5ff9-4422-82c7-7d63ba52e886","deck_pediatrics_missing_matching_specialty","cc95771e-5ff9-4422-82c7-7d63ba52e886","829e7b55-f2ea-4d05-a92f-41e5bd6d11fd","I4Q_+Y)FXe","What other conditions (3) should also be looked for in a patient with Developmental Dysplasia of the Hip ? {{c1:: Torti…","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.05 Lower Extremity::Developmental Dysplasia of the Hip (DDH)","SnapOrtho::Specialty::Foot_Ankle","","",""
"deck_pediatrics_missing_matching_specialty:347:9a8ed977-6efa-4c0d-9ffa-03f5cb6e8799","deck_pediatrics_missing_matching_specialty","9a8ed977-6efa-4c0d-9ffa-03f5cb6e8799","124143bc-8b0e-4e58-ae76-ecdbe63fec80","B7T`[_#7I9","What determines operative treatment for tibial bowing in patients with neurofibromatosis ? {{c1::Bowing w/ pseudoarthro…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Conditions::Tibial Bowing::Neurofibromatosis","SnapOrtho::Anatomy::Leg_Knee | SnapOrtho::Anatomy::Leg_Knee::Osteology | SnapOrtho::Anatomy::Leg_Knee::Osteology::Tibia | SnapOrtho::Diagnosis::Tibial_Shaft_Fracture","","",""
"deck_pediatrics_missing_matching_specialty:348:c088425d-0160-4e01-94f0-f71d0111aa92","deck_pediatrics_missing_matching_specialty","c088425d-0160-4e01-94f0-f71d0111aa92","2f93c5e4-bbe1-44c3-b0b9-d66a7182fa7d","GH3pE_EN>k","What associated condition should be ruled out in the setting of radial neck fractures ? {{c1::Compartment Syndrome of t…","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.03 Upper Extremity::Elbow","SnapOrtho::Diagnosis::Compartment_Syndrome | SnapOrtho::Specialty::Hand_Upper_Extremity","","",""
"deck_pediatrics_missing_matching_specialty:349:17327181-8de4-4fc6-a004-d78c1cc4c283","deck_pediatrics_missing_matching_specialty","17327181-8de4-4fc6-a004-d78c1cc4c283","8489f298-623c-4d3b-9e99-e46198c03305","k[eZ}&{re;","For chronic osteomyelitis , the {{c1::sequestrum}} is the necrotic bone which has been removed from its blood supply an…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Trauma::Infection::Osteomyelitis - Pediatric","SnapOrtho::Specialty::General_Orthopedics","","",""
"deck_pediatrics_missing_matching_specialty:350:0d611576-0fac-45ae-9faa-b0865462999d","deck_pediatrics_missing_matching_specialty","0d611576-0fac-45ae-9faa-b0865462999d","b0977871-9d98-4bf2-87a0-ce7ddde5837f","DH<@B)Y.@R","What is camptodactyly ? {{c1::Flexion deformity of the finger}}","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.03 Upper Extremity::Hand","SnapOrtho::Specialty::Hand_Upper_Extremity","","",""
"deck_pediatrics_missing_matching_specialty:351:03e8d0a9-6b59-4888-848f-105b3b1980af","deck_pediatrics_missing_matching_specialty","03e8d0a9-6b59-4888-848f-105b3b1980af","9fa3ce1b-4777-4e21-9ce9-570557837b7b","fP]qiWOO%#","What muscle group is most commonly spastic with acute spondylolisthesis ? {{c1::Hamstrings}}","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.04 Spine::Spondylolysis/Spondylolisthesis","SnapOrtho::Specialty::Spine","","",""
"deck_pediatrics_missing_matching_specialty:352:1ee66664-1c9e-4904-a54a-7c6a8a96ae1b","deck_pediatrics_missing_matching_specialty","1ee66664-1c9e-4904-a54a-7c6a8a96ae1b","2ba867e0-db29-4eb9-87ee-7ba49963891d","tqrb?Cy*_u","{{c1::Sprengel's Deformity}} occurs when an omovertebral bone connects the C-spine to the scapula, which prevents the s…","Marty McFlyin's Ortho Deck::1) Netter's Concise Orthopaedic Anatomy::03 Shoulder::03.14 Pediatric Disorders","SnapOrtho::Specialty::Spine","","",""
"deck_pediatrics_missing_matching_specialty:353:5c935b86-95bd-42a5-a026-aedd4178aadf","deck_pediatrics_missing_matching_specialty","5c935b86-95bd-42a5-a026-aedd4178aadf","b406f7ce-fdd3-4e7b-aad5-b75ecf46c0d9","fY^5!0OpOX","In which direction do distal humeral physeal separations most commonly occur ? {{c1::Posteromedial}}","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.03 Upper Extremity::Elbow","SnapOrtho::Specialty::Shoulder_Elbow","","",""
"deck_pediatrics_missing_matching_specialty:354:85fe8823-18ac-49e3-94b3-ee9adc07f4c9","deck_pediatrics_missing_matching_specialty","85fe8823-18ac-49e3-94b3-ee9adc07f4c9","a8058538-8f02-4c21-94bc-6319a29656a7","q=?]EYt*T,","Three (3) common orthopedic conditions associated with lysosomal storage diseases : {{c1::Proportionate dwarfism Carpal…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Syndromes::Dwarfism::Mucopolysaccharidoses","SnapOrtho::Anatomy::Hand | SnapOrtho::Anatomy::Hand::Other | SnapOrtho::Anatomy::Hand::Other::Carpal_Tunnel | SnapOrtho::Diagnosis::Carpal_Tunnel_Syndrome | SnapOrtho::Specialty::Hand_Upper_Extremity","","",""
"deck_pediatrics_missing_matching_specialty:355:950b9005-2a9c-46a4-bce3-374e604227e6","deck_pediatrics_missing_matching_specialty","950b9005-2a9c-46a4-bce3-374e604227e6","d2b06887-861f-4e03-8a08-845a32782375","Ebhs5t%$$)","Name the treatment option(s) for femoral shaft fracture based on age/fracture pattern : 14 year old patient Proximal or…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Trauma::Pelvis & Femur Trauma::Femoral Shaft Fractures","SnapOrtho::Diagnosis::Femoral_Shaft_Fracture | SnapOrtho::Specialty::Trauma","","",""
"deck_pediatrics_missing_matching_specialty:356:fc752934-e713-41ad-930b-817f2227257a","deck_pediatrics_missing_matching_specialty","fc752934-e713-41ad-930b-817f2227257a","319b76f8-32fc-425c-a958-cb7038abfd8d","x0E60,eQ!f","How many hours a day must the brace actually be worn to prevent progression of scoliosis ? {{c1::Minimum of 13 hours/da…","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.04 Spine::Scoliosis","SnapOrtho::Specialty::Spine","","",""
"deck_pediatrics_missing_matching_specialty:357:67c0cbed-4dad-49ec-9c7c-5e77427b173d","deck_pediatrics_missing_matching_specialty","67c0cbed-4dad-49ec-9c7c-5e77427b173d","1ccff01e-bb04-4adf-92ac-52caa005440c","MFQ^,EL}{|","In a clubfoot , what is a common finding between the talus and calcaneus on a dorsiflexion lateral radiograph of the fo…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Foot::Cavus Deformities::Clubfoot (congenital talipes equinovarus)","SnapOrtho::Anatomy::Foot_Ankle | SnapOrtho::Anatomy::Foot_Ankle::Osteology | SnapOrtho::Anatomy::Foot_Ankle::Osteology::Calcaneus | SnapOrtho::Anatomy::Foot_Ankle::Osteology::Talus | SnapOrtho::Specialty::Foot_Ankle","","",""
"deck_pediatrics_missing_matching_specialty:358:adec9ee3-52c8-41e7-ac3d-e719153f4193","deck_pediatrics_missing_matching_specialty","adec9ee3-52c8-41e7-ac3d-e719153f4193","3131d325-4620-4e31-8497-914e57c907ab","fIiq02ANZw","Nerve lesion - Muscular impairment {{c1::Axillary}} - Deltoid, teres minor weakness {{c1::Suprascapular}} - Supraspinat…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Trauma::Upper Extremity Conditions::Obstetric Brachial Plexopathy (Erb's,  Klumpke's Palsy)","SnapOrtho::Anatomy::Shoulder_Girdle | SnapOrtho::Anatomy::Shoulder_Girdle::Muscles | SnapOrtho::Anatomy::Shoulder_Girdle::Muscles::Infraspinatus | SnapOrtho::Anatomy::Shoulder_Girdle::Muscles::Supraspinatus | SnapOrtho::Anatomy::Shoulder_Girdle::Muscles::Teres_Minor | SnapOrtho::Specialty::Shoulder_Elbow","","",""
